Player,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Age,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Fouls Commited Shoot,Fouls Commited Off,Fouls Drawn Shoot,Fouls Drawn Off,PGA,And1,Blkd,Versatility Score,Blocks/Foul Ratio,And1 Efectiveness,AST/TOV Ratio,ORB/DRB,Net Plus Minus,3P Shots Attempted %,2P Shots Attempted %,PF Efficiency,Points per Shot attempted,Starting Percentage
Jalen McDaniels,-0.10937981177028229,-0.10077504270315253,-0.040235318402167715,-0.23640728118165572,-0.10755705381209194,-0.06981119567793188,0.0570693512223391,-0.023485495128771454,-0.011093218734296792,-0.17125684429183402,-0.384505989845828,-0.07741363622078996,-0.20021225472000687,0.6789838725717375,-0.2017057382565237,0.31104949218523925,0.1679116001829705,-0.34499452877195075,0.9341851902429325,-0.05078311378531429,0.012591882637843712,-1.1306848188411758,-0.11796835113591063,0.0,-0.4339367972042609,-0.247650933528238,-0.08049717051715713,-0.20913951843086886,-0.4018676349445902,0.20978745573304908,-0.051709896390094885,-0.48994999018017477,1.075771664309792,-0.1259790840897915,0.07573911756927226,-0.25584861459243535,-0.5035975194477008,0.9191724708151844,-0.02153469907132268,-0.38813751451849154,-0.7171803056333156,0.5594129033680354,-0.4014951884738494,-0.5830423878608288,-0.21677640564152784,1.2860140551763393,0.25385128265623147,-0.5682081999933113,-0.7349708458640668,2.2790434202142738,0.12880088636466688,-0.6086326523924939,-0.2606089320432118,0.29551608360132603,0.24899698395333908,-0.3305517033652128,-0.7619321375784791,-0.08292443545868754,-0.0198563283615074,0.08670589148160868,-0.33640557211370936,0.27098502041393935,-0.2349869051256228,-0.001071752911329404,-0.3021113150959651,0.6530075153711157,-0.32115157854429155,-0.5193325806494751,-0.9325042632201535,-0.07507874823177028,0.0750806953497736,-0.20412939536294067,-0.17049226143136076,-0.3113946873271528
T.J. McConnell,-0.7580386084224936,0.025032114181993102,-0.20406343099933505,0.8525981030878623,-0.9080636510365124,-0.9993921168977704,0.9934532751575657,0.3807766769456272,0.3850219401150884,0.1441614409353174,0.38416736722157013,-0.5159529159171733,-0.6138475841529221,0.7764518357296958,-0.46868651134241834,-0.26794382250151183,-0.35422447161886955,1.5733166576932034,1.2097667863249932,-0.819300902403069,-0.8573429656896979,0.6470845586614873,-0.22159008134871472,0.0,0.6392046448413579,0.2852093689448433,-1.3362488237820638,-0.9498112804832222,-0.47745715556253426,-0.23543568836492207,-0.3641320460625693,2.80395167055601,1.7459608040650516,-0.7759166315530335,-2.016438797246927,0.08176040322527109,0.24637104512811606,-0.12122718450791141,0.13242992106065432,0.127813388052449,0.4967217534747161,0.12924105694342822,0.4820337460424291,0.2638784047444588,0.938346694842671,1.0253898336559135,-0.1673551984799366,2.4137190083867996,-0.7349708458640668,-0.7587420302637183,-0.7006402825652445,-0.6086326523924939,-0.19522266227387322,0.37140086977496967,-1.3443778146956364,-0.5794247934610778,0.9402300899478552,0.9850952439241255,-0.57478582676615,1.3005883722241336,1.5988161062738744,-0.11752192464267691,0.6394725614893993,-1.5840229652072098,-0.8215607775184649,2.030022221362626,0.05206559207127583,-0.46232762629170715,0.4201938532323351,-1.3244069957000184,1.3244064284033858,0.8920024216241179,0.22211794286928532,-0.8619464652633075
CJ McCollum,1.7284867787443166,1.7024608726506028,2.0485731172117156,-0.45915838250951185,1.9508884819078465,1.833616404915071,0.5467380086930539,1.1893010210944248,1.658249236416683,-0.9112766673247663,-0.430626391269872,0.48642258053170295,0.5753539879667093,0.09417609362398881,-0.3351961247994711,0.3689488236539144,0.21142293949979074,1.7807016508245717,0.6586035941608719,0.20538948242060384,-1.4787250002093706,-0.24180013008984427,1.5843886452172964,0.0,0.38165069875040913,-0.5060074438182177,0.05319502070496232,-0.583457505704639,-0.704225717416366,-0.5779150299787459,-0.6988700635687918,1.3141304247106684,-0.2646066152007273,-0.25596659358244,0.2972638379615758,1.3788897874722466,0.032094312392168416,1.5434122640090413,0.5943237814565853,-0.21615388032817812,0.9274611938033726,-0.5590338973359432,0.5839793923327691,0.9568135986942395,1.1693713149395106,1.0253898336559135,1.6038417179831077,1.1016710366995508,0.7444034433491965,-0.5189168631207189,-0.7006402825652445,-0.6086326523924939,0.34421406332317006,-0.40262394919619576,-1.7905227583173495,-0.8697767319062536,-0.30261852062692873,-0.34992935530439084,0.5690484454556641,-0.317921602099233,1.720582863565677,0.5299896504516834,-1.2776116537819957,0.8896434910243489,0.15976692227215178,0.007346276147739609,-0.11008023428401185,-0.6903474437227789,1.1341178591378152,0.0468534024933047,-0.046851209973033894,0.35150553383796934,-0.45532711553182925,1.4403609697424307
Miles McBride,-0.9021850076785406,-1.0652965788226032,-0.9208114236119425,-1.4367882161151018,-0.5649893950831895,-0.42393726090453693,-0.22642302941860135,-1.0341409253147684,-1.0013811158577595,-1.0568543374296047,-1.414528288316143,-0.7665467900293925,-0.7172564165111509,-0.7343015932186556,-1.0026480575142076,-1.368031120406339,-1.35498527590573,-0.6042257701861607,-0.16814119408531017,-0.819300902403069,1.0068031378693199,1.3878217992875967,-0.9913515057866866,0.0,-1.163672977795282,-1.5717280487643839,1.0988589449065385,-0.4401016807912801,-0.8302082517796059,-1.6567249560622905,-1.4576095699162295,-0.16405159265150626,1.5784135191262365,-0.5159416125677367,0.6664717052820814,-0.7178399021324541,-0.7714434353676355,-0.6414270121694592,-0.7913577997312078,-0.74930314631815,-1.0696034840840345,1.2476878576474066,-0.4694589526674092,-0.5830423878608288,-0.9098502659320471,0.4520165463109765,-1.1694953375876178,2.1453455596325894,-0.3845927247346097,-0.7587420302637183,-0.7006402825652445,-0.6086326523924939,1.0961561656705638,0.5687013138264432,0.780121916836331,0.9138137471141122,1.2374330185635642,0.9850952439241255,-0.812612754653854,0.08670589148160868,-0.5799390866973154,-0.8945358147559094,0.84127089993902,-0.7151375692364172,-0.7116520751419159,-0.9564791742566694,0.521596871232796,0.0042129212152883415,-1.571278373767162,1.0727981394535056,-1.0727938821032206,0.6191736297626186,-1.5754209336836746,-0.9840688596418727
Tyrese Maxey,0.5032423850679173,1.4927822778420263,1.495653237196276,0.08534430962524686,1.8365303965900723,1.3909588233818144,0.9333185277488814,1.0377027065665254,1.2055461977316715,-0.37749187694035613,0.38416736722157013,0.8623133917000316,0.7821716526831669,0.7114731936243903,-0.7356672844283129,-0.21004449103283668,-0.4412471502525096,0.6400841886020473,0.38302199807881127,-0.819300902403069,-0.11168452426609093,-0.5380950263402884,1.4955700193206076,0.0,0.6821303025231824,0.5274185973416993,0.05319502070496232,-0.13746160597418947,-0.9561907861428458,-1.0745100753187902,-1.1005556845762587,0.3597136890909964,-0.43215390013954236,-0.905904141045682,1.2325904351735233,0.9702051869560765,1.210616342439881,0.29493267762132697,1.0177264868195224,0.6437642906233896,1.0840937175592475,-0.9892057437605505,0.5160156281392091,0.4948568027277191,-0.9098502659320471,0.2435171690946358,1.4003374630521501,0.8332975879453406,1.3283669785649586,-0.7587420302637183,-0.7006402825652445,-0.6086326523924939,1.1451958679975676,0.44728565594861336,-0.06967797577645597,0.3331098702237606,0.12967664826864828,-0.48343181522724243,0.9994019340143667,-0.02890196382720316,0.6486005181217686,1.3501709789045402,-0.705849694841404,0.40163149507248913,-0.9890407049493969,0.4502308581117376,0.6660680340517255,-0.8933650881899173,1.4722923882509373,0.06114232640639943,-0.06114010512805043,-0.6493254315152487,0.4946356140897349,0.6478166603225205
Wesley Matthews,-0.9742582073065641,-1.1072322977843183,-0.98224696583588,-1.3749129101906974,-0.33627322444764063,-0.2911399864445601,-0.08897217819875143,-1.1352064683333682,-1.1711447553646386,-0.19551978930930722,-0.9072038726516599,-0.7038983215013377,-0.8206652488693796,0.8089411567823486,-0.3351961247994711,-0.8469371371882629,-0.7458265254702496,-0.8116107633175289,-0.7193043862494314,-0.30695570999123256,1.1310795447732545,0.6470845586614873,-1.0061546101028014,0.0,-1.4641525815680552,-0.8612476454669398,1.8246165543980435,-0.5993859306950121,-0.17509907309075845,-0.9203943715925696,-0.6542383279012954,-1.0137152719226776,-0.43215390013954236,-0.32096034832876413,0.7156994209248154,-1.570746894514027,-0.6107358858156746,-0.43334708110484,-0.5989020245662366,-0.30214569742333497,-0.9912872222060969,0.7314816419378783,-0.6053864810545291,-0.5830423878608288,2.3244944154237093,-0.1734815853380456,-0.7092444354472544,-0.5383889279095102,1.367297880912676,0.8800632785467771,-0.5969601364490056,-0.6086326523924939,0.9817301935742212,0.35622391254024094,0.9288368980435687,0.9138137471141122,0.778119401612014,0.5178366341941447,-0.8465880300663831,-0.02890196382720316,-0.8256470076611322,-1.0240381297747814,1.2785006332465312,0.8560370145520904,0.08158781552216607,-2.113748465059146,0.4715876225647048,0.671270895893029,-1.2706787923332759,1.8186799677170498,-1.8186742091950834,-0.33658725774210496,-0.4214548626117738,-1.0621471117855457
Bennedict Mathurin,-0.36163601046836447,0.6540678986077216,0.8812978149568985,-0.4962835660641545,0.2355172021412312,0.4171121440086502,-0.020246752588826473,0.6839733060014264,0.9509007384713525,-0.680778689658771,-0.8610834712276159,1.9899858252050175,1.9196688086236835,0.5733935791506161,0.19876542137231823,0.0215528348418637,0.08088892154933039,-0.39684077705479276,-0.16814119408531017,-0.5631283061971507,-0.8573429656896979,-0.3899475782150663,0.9626582639404729,0.0,-0.1549200222724003,-0.10232539649012622,-0.3192332262709416,1.8058062428513393,-0.20029557996340633,-0.6121629641401282,-0.49802725306505824,-0.7227345598435093,-0.7672484700171721,-0.8409103862993578,0.17419454885474053,1.059049665329157,-0.23575160352776622,-0.5373870466371495,-0.36795509436827106,-0.9040884170894322,-0.1298083415487841,-2.1076525444645293,-0.9452053020223286,-1.2759775818106096,-1.3718995061257266,1.181764366568169,0.7957405196235487,-0.5383889279095102,1.7955378067375678,0.6002672502132781,-0.7006402825652445,-0.6086326523924939,-0.5385005785629008,-0.25085437684890843,-0.32461794356029205,-1.3675229120979837,0.31880578466046333,-1.351197804725778,2.165886389844534,-0.260117674444827,-0.3820681060981355,1.9545151156592762,-2.219337233213558,0.4062272525387807,-0.5798270541367097,-0.0596803176743979,-0.9592325476612296,0.17122743661436304,0.795943330024693,-0.30703561308767435,0.30703709336620894,-0.7460024687322492,-0.8594846787824948,-0.5168506008205996
Garrison Mathews,-0.9742582073065641,-0.9814251408991725,-0.8593758813880046,-1.3749129101906974,0.12115911682345674,0.10725183693537065,0.2117015588446698,-1.2362720113519676,-1.2560265751180781,-0.8263563597636101,-0.35375905556313203,-0.45330444738911857,-0.5621431679738077,1.2069353396773448,-1.0026480575142076,-1.0785344630629634,-1.0939172400048098,-0.9153032598832128,-0.7193043862494314,-0.819300902403069,1.0068031378693199,1.0915269030371528,-0.7989111496771937,0.0,-0.8846562028634212,0.010705576761739884,2.4023578093222016,0.10942898137659496,-0.8806012655249018,-0.869022470350496,-0.9666604775737698,-1.0137152719226776,0.4055825245545322,-0.7109228768067094,1.1341350038880553,-0.700071006457838,-0.396459153079727,-1.0575868742986974,-0.6758843346322251,-0.4053358779375229,-0.4430733890605342,-0.30093078948117896,-0.5034408347641892,-0.5830423878608288,0.014248214455311915,-0.06923189672987526,-1.0724758672135568,-0.5682081999933113,0.5497489316106093,1.8793348083092747,-0.6660802338598315,-0.6086326523924939,-0.7183128204285818,0.41693174147915585,0.8863469034129293,1.0797291405113556,1.2914699146755115,0.7848415540398481,-0.6880367448079138,1.763019793459381,-0.930018513911249,-0.8513683764162854,1.2785006332465312,0.38698251814868406,-0.6864646641806234,-1.085441734522048,-0.4174656870902447,-0.7533529195918909,-0.29373015267314506,2.3792820825741328,-2.3792751957768985,-0.4931283678265718,-0.045780784771155436,-1.0621471117855457
Kenyon Martin Jr.,0.7915351835800113,0.528260741722576,0.1850283364189375,1.1743496938947642,-0.33627322444764063,-0.20260847013790872,-0.08897217819875143,0.7850388490200261,0.356728000197275,1.6363325595099172,1.137467257147622,0.11053176936337439,0.3168319070711373,-0.6287112997975342,0.7327269675441073,0.6005461495286147,0.6900476719848107,-0.39684077705479276,-0.44372279016737076,-0.05078311378531429,0.13686828954177807,0.05449476616059949,0.37053409129587916,0.0,0.33872504106858453,1.0118370541354111,-0.44337597526290967,0.45985433116480495,0.20284852999896122,0.12416762032959314,0.1491329141136387,-0.6645384174276757,-0.934795754955987,-0.32096034832876413,0.5926301318179802,-0.39799977998936437,1.4784622583598157,-0.6414270121694592,0.825270711654551,0.2138052051476056,0.5750380153526536,-1.0752401130454718,0.07425116088106985,0.032900006761198496,-0.9098502659320471,1.3902637437845096,0.731849648889411,-0.5682081999933113,-0.6960399435163493,2.718722893309772,-0.25135964939487576,-0.6086326523924939,-1.176016708813952,0.09821563954985246,0.3552219705299374,0.08423678012789546,0.18371354438059542,-0.283178125342965,0.5803735372598405,-0.6069412403712626,-0.3733704805772924,0.5731570887913076,-0.7731158076579443,-0.34201950994185204,0.09728905871881584,0.05146504676484269,-0.2368767335665829,0.2127310437344922,1.0213930161001077,-0.4451618775809234,0.44516307986470166,-0.33658725774210496,1.079701800890699,0.43335171773557296
Caleb Martin,0.7915351835800113,-0.05883932374143726,-0.040235318402167715,-0.12503173051772767,0.12115911682345674,0.10725183693537065,0.2632456280521135,-0.12455103814737124,-0.12426897840554951,0.010715243339214886,-0.04628971273617207,-0.20271057327689948,-0.2519166708991212,0.3865799830978636,0.3322558079152653,0.3689488236539144,0.38546829676707056,-0.34499452877195075,0.9341851902429325,-0.05078311378531429,0.13686828954177807,-0.24180013008984427,-0.08836214250368105,0.0,-0.5197881125679106,-0.021588987024507574,0.1821124908120058,-0.35249534334422766,-0.09950955247281455,-0.0128241163159365,-0.09634163205759146,-0.652899188944509,0.4055825245545322,-0.19097283883611577,0.22342226449747446,-0.7533776934816862,-0.1286132371597924,1.2312923674121128,0.3633768512586199,-0.07856697297592741,-0.36475712718259673,0.473378534083114,-0.09565824960282986,-0.19807839122206172,0.24527283455215168,0.8168904564395727,0.8856610043604838,-0.5085696558257091,0.5886798339583268,1.719451363547275,-0.5969601364490056,-0.6086326523924939,0.34421406332317006,0.49281652765279954,0.3127319758992982,0.12571562847720633,-0.08647093617914009,-0.016173205497261665,-0.2690083480533878,1.5318040828417574,-0.28204541260844007,-0.419693993020045,0.16860977177361822,0.8477072041444365,-0.04533056698408703,-0.4168726720936375,-0.21107831163463114,0.0042129212152883415,-0.5567547864277955,0.17259593292853811,-0.17259348733717925,0.35150553383796934,0.029661960368969047,0.6648337152769108
Naji Marshall,-0.21748961121231752,-0.22658219958829817,-0.10167086062610545,-0.5086586272490354,-0.22191513912986627,-0.11407695383125757,-0.19206031661363887,-0.12455103814737124,-0.06768109856992328,-0.37749187694035613,-0.8149630698035719,0.11053176936337439,0.11001424235467949,0.2566226988872526,-0.46868651134241834,0.0215528348418637,-0.13666777503476948,0.12162170577362728,0.1074404019967504,-0.5631283061971507,-0.11168452426609093,0.49893711053626527,-0.16237766408425527,0.0,-0.5197881125679106,-0.5383020076044651,-0.05184884382670297,0.4439259061744318,-0.5530466761804781,-0.08131998463870131,-0.29718444256132465,0.06873297701182833,0.07048795467690243,-0.7109228768067094,-0.14578560282303124,-0.14923524054473844,-0.5035975194477008,0.7110925397505651,-0.09851700913731126,-0.38813751451849154,-0.40391525812156537,0.0432066876585068,-0.3335314242802894,-0.42905678920532203,-0.21677640564152784,1.1296395222640838,0.17812876919354945,-0.5682081999933113,0.12150900578571723,1.8393639471187748,-0.25135964939487576,-0.6086326523924939,0.3769071982078394,-0.159792633440536,-0.34586294087561176,0.45754641527169304,0.4268795768843577,0.31758294430986733,0.16134514050531468,-0.6647451680256686,0.07238282736591509,0.35731989709318746,-0.302253017942163,0.9387606489453425,-0.5428637107779297,0.40017302221925494,-0.37788454659190757,-0.6623450100031735,-0.40645499571085236,-0.06650539388391334,0.0665073582567641,0.007459138047932205,-0.5661817614520116,-0.37971315795286653
Lauri Markkanen,1.4041573804182108,2.079882343306039,1.9257020327638406,0.30809541095310294,2.179604652543395,2.054945195681699,0.5639193650955352,1.4924976501502236,1.3470158973207376,0.4959741436886773,0.6608897757658341,2.3032281678452913,2.0230776409819127,0.9551431015192859,1.4001789002588436,2.163828099182843,2.038899190806231,-0.1894557839234248,-0.16814119408531017,0.461562078626522,-0.8573429656896979,-0.3899475782150663,2.280134548074695,0.0,1.776734573409714,1.0925734636010298,0.2537333075381412,0.7784228309722686,0.27843805061690513,0.9632420072834612,0.7739772134585872,-0.606342275011842,-0.934795754955987,-0.25596659358244,0.8879964256743845,1.4144275788214793,2.603415105223541,0.6070525742182554,2.095478827743361,1.4176906444798,2.2588376457283106,-0.8171370051907075,1.6034358552361672,2.0347127892827874,-0.21677640564152784,0.5562662349191468,1.4997232619719196,-0.5682081999933113,-0.7349708458640668,0.04067519354627956,1.44208273717036,-0.13098490099026014,0.720185114496867,1.6462652774921833,0.2065069893226998,-2.072663334036268,0.02160285604475424,-2.3524662541471653,1.8374587275234189,-0.202313746790421,-0.13418577875410792,1.9113476773196527,-1.883006669130857,1.0783567819839557,0.6828145862605506,0.1397025879990493,-0.11008023428401185,-0.16980220261368745,2.5243909232695394,0.25118501445055913,-0.2511824106897705,-0.0909381311480183,0.6201169146799415,1.4403609697424307
Julius Randle,1.80055997837234,1.9960109053826092,2.1919227157342376,-0.18690703644213214,1.9508884819078465,2.3205397446016534,0.1515668114359859,1.5430304216595239,1.5450734767454304,0.10776702340910764,-0.10778358130156405,2.240579699317237,2.4884173865939423,-0.0032918695339694683,1.1331981271729492,2.9744187397442943,2.6480579412417113,0.9511616782990991,-0.16814119408531017,-0.30695570999123256,-1.9758306278251088,-1.7232746113420634,2.2061190264941204,0.0,1.390403654273291,0.13988383190672973,0.24418386530798986,0.9615997183615604,0.10206250250836922,1.7338205259145647,1.1756628344660542,0.5459413448216642,-0.934795754955987,-0.7109228768067094,0.22342226449747446,1.9297255533853461,1.907015723831711,1.8555321606059703,2.056987672710367,0.8845413784898282,1.8672563363386225,-0.12886205091133607,1.5694539731393873,2.496669585249308,0.4762974546489914,1.1296395222640838,1.6310544962587585,-0.5682081999933113,-0.7349708458640668,-0.7587420302637183,2.617124393154401,-0.5024887076364419,0.6874919796121978,0.05268476784566625,-0.7920078844973248,-2.777803755974552,-0.41069231285082247,-2.552719944031443,2.5509395111865305,-0.317921602099233,1.1095746707264516,3.5085428958857414,-1.075813315332375,-1.1017556660882144,-0.4722081163930053,0.679309090162081,0.028243219478792762,-0.5513353620433096,1.848041865043295,0.25642428655202715,-0.25642167224660983,-1.0246800493221795,-0.1735715571513655,1.4403609697424307
Austin Reaves,-0.18145301139830577,0.10890355210542366,-0.040235318402167715,0.6793472464995298,0.2355172021412312,0.15151759508869633,0.6240541125042195,0.027047276380528434,-0.15256291832336288,1.0540218790905607,1.122093790006274,1.2382042028683604,1.0406937335787387,0.8657974686244909,-0.6021768978853657,-0.26794382250151183,-0.39773581093568955,0.5882379403192053,-0.44372279016737076,-0.30695570999123256,-0.36023733807395997,0.20264221428582152,0.41494340424422377,0.0,0.23141089686402264,1.851495712577845,0.22985970196276276,2.315515842543282,-0.8050117449069579,-1.0402621411574078,-1.0112922132412663,0.2200429472929957,-1.102343039894802,-0.5809353673140609,-0.39192418103670174,-0.43353757133859644,1.4248930751758284,0.08685274655670766,1.0177264868195224,0.8845413784898282,0.5750380153526536,0.12924105694342822,0.5499975102359891,0.4178640033999656,-0.4478010257383676,0.4520165463109765,0.8324186120820356,-0.5682081999933113,0.9779888574355012,1.1598593068802765,-0.4241598929219407,-0.6086326523924939,1.04711646334356,1.4489648334407097,-0.4308429301368905,-0.49646709676245604,-0.30261852062692873,0.3843341742712932,1.010727025818543,2.9769022742019056,0.5811939203352345,1.5228407322630362,0.40404116663150885,1.04589924487827,-0.44047852076644206,0.621615313201254,0.05159652985433119,-0.6623450100031735,0.49534374859080665,0.23451460321861528,-0.23451203300891757,-0.4377368981043758,0.9295861345404511,-0.20178483335622746
Cam Reddish,-0.2535262110263293,-0.10077504270315253,-0.019756804327521867,-0.3477828318455838,0.00680103150568253,0.24004911139534768,-0.10615353460123267,-0.12455103814737124,-0.180856858241176,0.1926873309702638,-0.384505989845828,-0.014765167692735136,-0.09680342236177807,0.7764518357296958,-0.6021768978853657,-0.6732391427822376,-0.7458265254702496,-0.4486870253376348,0.9341851902429325,-0.05078311378531429,0.012591882637843712,0.05449476616059949,-0.07355903818756625,0.0,-0.6914907432952097,-0.1830618059557431,0.33012884537935233,-0.08171211850788346,-0.8050117449069579,-1.1943778448836286,-1.145187420243755,-0.6645384174276757,0.7406770944321619,-0.32096034832876413,0.10035297539063923,-0.27361751026705106,-0.6107358858156746,-0.6414270121694592,-0.7143754896652194,-0.7665015097371813,-0.6780221746943468,-0.6450682666208647,-0.8432596557319886,-0.8140207858440892,-0.6788256458352073,-0.7989797169870677,0.3532370815760015,-0.5682081999933113,-0.6960399435163493,2.598810309738272,-0.14767950327863685,-0.6086326523924939,-1.2740961134679598,-1.343595297749377,0.3127319758992982,-1.3260440637486728,-0.46472920896276965,1.0518464738855513,0.09339458968025637,-0.317921602099233,-0.4451258911242478,0.18465014373469144,-0.26861996153389295,-0.18892333934600658,-0.20299721741711285,0.2152135607860146,-0.4174656870902447,-0.2733111986843713,-0.3688800480316166,0.32929779850881036,-0.329295037537194,0.6191736297626186,-0.3737257789516953,0.18910692897844242
Moritz Wagner,-0.3255994106543527,-0.10077504270315253,-0.20406343099933505,0.32047047213798385,-0.22191513912986627,-0.06981119567793188,-0.10615353460123267,-0.023485495128771454,-0.20915079815898938,1.0540218790905607,0.32267349865617817,0.6743679861158675,0.5753539879667093,0.6789838725717375,0.3322558079152653,0.19525082924788892,0.25493427881661057,-0.39684077705479276,-0.16814119408531017,-0.5631283061971507,0.012591882637843712,-0.8343899225907317,0.044865796341352626,0.0,0.7679816178868316,0.9311006446697925,0.09139278962556761,1.6704146304331675,0.454813598725441,0.7406304352344756,0.6847137421235944,-0.2688046490000069,0.2380352396157175,-0.4509478578214125,-0.02271631371619601,0.43713831671759323,0.35350941149609,-0.01718721897560176,0.247903386159637,1.0049299224230477,0.4967217534747161,0.2152754262283497,0.5160156281392091,0.032900006761198496,-0.21677640564152784,0.08714263618238027,-0.27265681876397874,-0.5682081999933113,-0.7349708458640668,-0.7587420302637183,-0.49327999033276665,1.8857500493747268,-0.04810355529286142,0.4017547842444271,0.46144695710653594,0.2916310218744497,-0.5457845531306904,-1.0174416549186491,0.7275997307141336,1.4161962275329454,-0.43207945284298316,0.5731570887913076,-0.4031521871669734,-0.9319998746770614,-0.7862329803260026,-0.12670691149653565,-0.004690936179018006,0.15572608937672414,0.38261890555309924,0.1044853956094534,-0.10448308709826722,-0.9101125995240971,0.44536688256965407,-0.2718550596390107
Blake Wesley,-0.9382216074925523,-0.7717465460905963,-0.42932708582044027,-1.8946654799556943,-0.6793474804009637,-0.7337975679778165,0.5123752958880915,-0.6804115247496695,-0.12426897840554951,-2.949364048792512,-2.7058995281893736,-0.5786013844452281,-0.45873433561557886,-1.351598693219058,-0.8691576709712602,-0.6153398113135625,-0.7458265254702496,0.22531420233931138,0.1074404019967504,-0.819300902403069,-0.7330665587857637,0.05449476616059949,-0.7693049410449639,0.0,-2.215351590999988,-2.895805164000528,-0.7203097999372997,-0.3604595558394143,-0.8806012655249018,-0.5436670958173633,-0.7881335349037846,0.5808590302711645,0.5731298094933472,-0.7759166315530335,-2.287191233281964,-0.024852970822425817,-1.7892579158633872,-1.0575868742986974,-1.676654365490076,-3.518239656782198,-2.7534031144596915,-1.5054119594700792,-2.950136345732345,-1.50695597979387,-1.6029241262225664,-0.9553542498993233,-0.4359334884178869,0.5052855950235284,1.484090587955828,-0.4789460019302191,-0.7006402825652445,-0.6086326523924939,-2.1731573227963654,-0.6758091794213129,-0.9194778683892431,-0.6623824901596995,-0.7078952414665319,0.6513390941169964,-0.4502098169202098,-0.7225490956800746,0.2485097441629872,-0.6786986230577892,-0.9412810896992945,0.9275584901212562,-1.0770330886972888,-0.857211940368187,-0.6919608964462102,-0.8728633063594919,-1.9846027982387557,-0.7190329192485722,0.7190335703358522,-0.5278770538013656,-2.9264619308358997,-0.9945793935842903
Peyton Watson,-0.9021850076785406,-1.0233608598608877,-1.0846395362091097,0.2214699826589367,-0.9080636510365124,-1.0879236332044215,0.8903651367426783,-0.832009839277569,-0.8033235364330669,-0.4017548219578293,-0.015542778453476076,-0.7038983215013377,-0.6138475841529221,-1.6846142340087478,-0.8691576709712602,-0.9627358001256131,-1.0068945613711697,-0.9153032598832128,-1.5460491744956133,0.20538948242060384,1.1310795447732545,1.8322641436632623,-1.0209577144189164,0.0,-0.2193085087951372,-0.31224006110073294,-0.7441834055126781,0.7067449185155896,-0.02392003185487067,0.3981510936206518,0.28302812111612763,-0.6878168743940091,-1.6049848947112466,2.21379608677788,0.44494698488977796,-0.1670041362193548,-0.7178742521836485,-1.161626839831007,-0.945322419863185,-0.30214569742333497,-0.7171803056333156,-0.04282768162641464,-0.639368363151309,-0.5060495885330755,-1.3718995061257266,-1.6851020701565156,-1.6179145969994373,-0.5682081999933113,0.39402532221973935,1.8793348083092747,-0.5278400390381796,-0.6086326523924939,-2.1731573227963654,-2.694344491640235,0.8438569087822899,0.706419505367558,1.6967466355151148,1.185348933808403,-0.57478582676615,-0.49133338506245083,-0.966983422374832,-0.6355311847181653,0.84127089993902,0.6650258448593377,3.3323993756952155,-0.3379679477207413,-0.5874317609948674,-0.5083316245453443,-0.669479629465503,-0.7695204504081735,0.769520999883577,1.3836447212080811,0.2182688232192794,-0.8444289086926117
Trendon Watford,-0.5418190095384232,-0.352389356473444,-0.5521981702683157,1.0629741432308375,-0.7937055657187381,-0.9108606005911191,0.5639193650955352,-0.07401826663807134,-0.180856858241176,0.7022091763371994,0.8607448486033581,-0.2653590418049543,-0.2519166708991212,-0.30381808927100745,-0.3351961247994711,0.13735149777921402,-0.04964509640112957,-0.08576328735774069,-0.44372279016737076,-0.5631283061971507,0.13686828954177807,-0.09365268196462222,-0.41403043745820756,0.0,-0.047605878067838406,0.8503642352041738,-0.93039752900063,0.4757827561551782,-0.27588510058135046,0.7063825010730933,0.3276598567836238,0.254960632742496,-0.2646066152007273,-0.5809353673140609,-0.9334290531067766,-0.45130646701321214,-0.07504405397580541,-0.6414270121694592,-0.25248162926928824,-0.1129636998139899,-0.20812460342672162,-0.30093078948117896,-0.29954954218350954,-0.42905678920532203,-0.9098502659320471,0.34776685770280613,-0.31998338967815515,-0.5682081999933113,-0.7349708458640668,-0.7187711690732184,0.8200018604729264,0.8508465880032204,-0.8490853599672591,-0.4785087353698394,0.2702419812686588,0.25015217352513897,-0.05945248812316651,-0.7504367350729455,-0.1331072464032713,0.31792160209923254,-0.09287205753010343,-0.2038568013219249,0.6394725614893993,0.5303127041286593,-0.6864646641806234,-0.14791785890860454,0.206387061446041,-0.5688368831180629,-0.06828046659773025,-0.9528949739595557,0.9528951543729557,-0.7893523146017939,0.8102634253902541,-0.5779117980098822
