Player,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Fouls Commited Shoot,Fouls Commited Off,Fouls Drawn Shoot,Fouls Drawn Off,PGA,And1,Blkd,Versatility Score,Blocks/Foul Ratio,And1 Efectiveness,AST/TOV Ratio,ORB/DRB,Net Plus Minus,3P Shots Attempted %,2P Shots Attempted %,PF Efficiency,Points per Shot attempted,Starting Percentage
Meyers Leonard,0.24008810572687225,0.16079295154185022,0.13215859030837004,0.6288546255506607,0.4460352422907489,0.3645374449339207,0.7742290748898678,0.10352422907488987,0.06607929515418502,0.8667400881057269,0.8480176211453745,0.43281938325991187,0.3392070484581498,0.9151982378854625,0.7742290748898678,0.45704845814977973,0.5759911894273128,0.004405286343612335,0.07158590308370044,0.018722466960352423,0.696035242290749,0.48237885462555063,0.21806167400881057,0.501101321585903,0.3832599118942731,0.9129955947136564,0.8689427312775331,0.7125550660792952,0.8997797356828194,0.7929515418502202,0.8623348017621145,0.0022026431718061676,0.10352422907488987,0.012114537444933921,0.19603524229074887,0.24118942731277532,0.2709251101321586,0.024229074889867842,0.1354625550660793,0.7411894273127754,0.20374449339207049,0.02753303964757709,0.05947136563876652,0.2610132158590308,0.10792951541850221,0.8083700440528634,0.460352422907489,0.012114537444933921,0.16519823788546256,0.2918502202643172,0.22577092511013216,0.21145374449339208,0.20484581497797358,0.9449339207048458,0.05616740088105727,0.022026431718061675,0.775330396475771,0.9856828193832599,0.4251101321585903,0.06828193832599116,0.34691629955947134,0.02973568281938326,0.0022026431718061676,0.3524229074889868,0.7092511013215859,0.08590308370044053,0.018722466960352423,0.5429515418502202,0.011013215859030838,0.8480176211453745,0.5803964757709251,0.8722466960352423,0.1299559471365639,0.0022026431718061676,0.9107929515418502,0.473568281938326
Terance Mann,0.6519823788546255,0.5473568281938326,0.5099118942731278,0.7742290748898678,0.5407488986784141,0.43942731277533037,0.7742290748898678,0.5715859030837004,0.5330396475770925,0.7797356828193832,0.8127753303964758,0.512114537444934,0.5198237885462555,0.5506607929515418,0.6607929515418502,0.4911894273127753,0.4911894273127753,0.6420704845814978,0.3832599118942731,0.47687224669603523,0.4702643171806168,0.48237885462555063,0.5319383259911894,0.501101321585903,0.5110132158590308,0.8072687224669604,0.44493392070484583,0.46365638766519823,0.6046255506607929,0.3458149779735683,0.44162995594713655,0.6310572687224669,0.2709251101321586,0.35462555066079293,0.460352422907489,0.30837004405286345,0.8127753303964758,0.6343612334801763,0.7676211453744494,0.6640969162995595,0.6464757709251101,0.5594713656387665,0.6398678414096917,0.7037444933920705,0.8854625550660793,0.5704845814977973,0.3458149779735683,0.974669603524229,0.5649779735682819,0.736784140969163,0.7995594713656388,0.73568281938326,0.5341409691629956,0.28083700440528636,0.6233480176211453,0.5903083700440529,0.43281938325991187,0.42951541850220265,0.7742290748898678,0.4096916299559471,0.5539647577092511,0.737885462555066,0.6420704845814978,0.5682819383259912,0.4008810572687225,0.9933920704845814,0.6563876651982379,0.6387665198237885,0.7268722466960352,0.7191629955947136,0.6101321585903083,0.43612334801762115,0.566079295154185,0.28744493392070486,0.8348017621145375,0.5969162995594713
Saben Lee,0.1618942731277533,0.27422907488986786,0.32268722466960353,0.15198237885462554,0.24118942731277532,0.22026431718061673,0.6266519823788547,0.3502202643171806,0.4933920704845815,0.037444933920704845,0.06387665198237885,0.6916299559471366,0.6883259911894273,0.35462555066079293,0.31938325991189426,0.13325991189427314,0.16409691629955947,0.7070484581497798,0.6938325991189427,0.018722466960352423,0.4702643171806168,0.7676211453744494,0.3237885462555066,0.501101321585903,0.4834801762114537,0.16629955947136563,0.23458149779735682,0.947136563876652,0.486784140969163,0.14757709251101322,0.2301762114537445,0.8645374449339207,0.9515418502202643,0.02753303964757709,0.2819383259911894,0.6409691629955947,0.2709251101321586,0.19823788546255505,0.23788546255506607,0.4889867841409692,0.21806167400881057,0.8171806167400881,0.3898678414096916,0.3502202643171806,0.4944933920704846,0.289647577092511,0.8700440528634361,0.09361233480176212,0.2753303964757709,0.9361233480176211,0.4724669603524229,0.21145374449339208,0.20484581497797358,0.28083700440528636,0.3766519823788546,0.23458149779735682,0.2984581497797357,0.6839207048458149,0.8876651982378855,0.711453744493392,0.6718061674008811,0.8480176211453745,0.6916299559471366,0.3865638766519824,0.2841409691629956,0.183920704845815,0.018722466960352423,0.09030837004405286,0.5286343612334802,0.6960352422907489,0.13215859030837004,0.23788546255506607,0.76431718061674,0.6178414096916299,0.039647577092511016,0.20484581497797358
Damion Lee,0.3513215859030837,0.43942731277533037,0.4713656387665198,0.3832599118942731,0.7213656387665198,0.6046255506607929,0.9691629955947136,0.2588105726872247,0.3722466960352423,0.08149779735682819,0.6541850220264317,0.5770925110132159,0.4966960352422907,0.933920704845815,0.31938325991189426,0.4911894273127753,0.42731277533039647,0.4107929515418502,0.26762114537444937,0.11894273127753303,0.4196035242290749,0.5980176211453745,0.4988986784140969,0.501101321585903,0.2588105726872247,0.736784140969163,0.7577092511013216,0.4856828193832599,0.3491189427312775,0.5374449339207048,0.44162995594713655,0.3700440528634361,0.2026431718061674,0.07599118942731277,0.31828193832599116,0.38215859030837,0.566079295154185,0.6057268722466961,0.5947136563876652,0.43722466960352424,0.46255506607929514,0.41409691629955947,0.4052863436123348,0.42731277533039647,0.8854625550660793,0.8083700440528634,0.6618942731277533,0.8149779735682819,0.4922907488986784,0.6607929515418502,0.7830396475770925,0.8325991189427313,0.5594713656387665,0.28083700440528636,0.6233480176211453,0.4856828193832599,0.6244493392070485,0.35022026431718056,0.7191629955947136,0.46365638766519823,0.2753303964757709,0.802863436123348,0.42290748898678415,0.20704845814977973,0.7643171806167401,0.9251101321585903,0.10352422907488987,0.20704845814977973,0.5627753303964758,0.2577092511013216,0.5341409691629956,0.748898678414097,0.2533039647577093,0.08370044052863436,0.6629955947136564,0.27973568281938327
A.J. Lawson,0.0605726872246696,0.1343612334801762,0.09361233480176212,0.7213656387665198,0.3909691629955947,0.32268722466960353,0.8491189427312775,0.10352422907488987,0.07709251101321586,0.8546255506607929,0.8843612334801763,0.01762114537444934,0.1145374449339207,0.006607929515418502,0.23237885462555066,0.05726872246696035,0.07709251101321586,0.004405286343612335,0.019823788546255508,0.018722466960352423,0.9845814977973568,0.9691629955947136,0.10792951541850221,0.501101321585903,0.551762114537445,0.6068281938325991,0.7918502202643172,0.3381057268722467,0.7180616740088106,0.6497797356828194,0.6872246696035242,0.015418502202643172,0.14977973568281938,0.012114537444933921,0.9801762114537445,0.7312775330396476,0.22797356828193832,0.024229074889867842,0.07819383259911894,0.32268722466960353,0.42841409691629956,0.003303964757709251,0.08480176211453745,0.2610132158590308,0.8854625550660793,0.197136563876652,0.8700440528634361,0.040748898678414094,0.004405286343612335,0.6420704845814978,0.7411894273127754,0.8248898678414097,0.6409691629955947,0.28083700440528636,0.004405286343612335,0.0022026431718061676,0.9008810572687225,0.9856828193832599,0.9361233480176212,0.9724669603524229,0.2301762114537445,0.3039647577092511,0.006607929515418502,0.40969162995594716,0.7400881057268722,0.9845814977973568,0.018722466960352423,0.9317180616740088,0.013215859030837005,0.7191629955947136,0.8138766519823789,0.7907488986784141,0.21145374449339208,0.009911894273127754,0.9328193832599119,0.0605726872246696
Zach LaVine,0.9702643171806168,0.948237885462555,0.947136563876652,0.6464757709251101,0.9328193832599119,0.9372246696035242,0.6938325991189427,0.9317180616740088,0.9295154185022027,0.5870044052863436,0.6112334801762115,0.9416299559471366,0.9405286343612335,0.7863436123348018,0.31938325991189426,0.7797356828193832,0.7037444933920705,0.8502202643171806,0.7698237885462555,0.30066079295154186,0.09251101321585908,0.32819383259911894,0.9559471365638766,0.501101321585903,0.8590308370044053,0.736784140969163,0.46806167400881055,0.7048458149779736,0.1277533039647577,0.394273127753304,0.29625550660792954,0.7599118942731278,0.3524229074889868,0.15638766519823788,0.6156387665198237,0.9405286343612335,0.9063876651982379,0.9317180616740088,0.9174008810572687,0.724669603524229,0.9273127753303965,0.30837004405286345,0.8645374449339207,0.9295154185022027,0.8854625550660793,0.6409691629955947,0.09140969162995595,0.8920704845814978,0.9779735682819384,0.76431718061674,0.7830396475770925,0.7290748898678414,0.44052863436123346,0.28083700440528636,0.552863436123348,0.29405286343612336,0.12334801762114533,0.0506607929515418,0.236784140969163,0.316079295154185,0.9515418502202643,0.20374449339207049,0.8458149779735683,0.9394273127753304,0.05506607929515417,0.9911894273127754,0.15638766519823788,0.4779735682819383,0.4658590308370044,0.07709251101321586,0.9295154185022027,0.473568281938326,0.5286343612334802,0.43502202643171806,0.5803964757709251,0.8931718061674009
Jake LaRavia,0.0605726872246696,0.04405286343612335,0.07268722466960352,0.10022026431718062,0.3909691629955947,0.3645374449339207,0.44273127753303965,0.02973568281938326,0.02092511013215859,0.5077092511013216,0.31828193832599116,0.046255506607929514,0.0473568281938326,0.5363436123348018,0.31938325991189426,0.13325991189427314,0.16409691629955947,0.11894273127753303,0.15528634361233482,0.11894273127753303,0.8447136563876652,0.7180616740088106,0.05616740088105727,0.501101321585903,0.04405286343612335,0.23237885462555066,0.9548458149779736,0.07488986784140969,0.6200440528634361,0.30616740088105726,0.42400881057268724,0.15308370044052863,0.512114537444934,0.30176211453744495,0.19603524229074887,0.08700440528634361,0.17841409691629956,0.24559471365638766,0.1894273127753304,0.2599118942731278,0.08700440528634361,0.6365638766519823,0.16299559471365638,0.183920704845815,0.31057268722466963,0.11674008810572688,0.394273127753304,0.1685022026431718,0.1299559471365639,0.2918502202643172,0.22577092511013216,0.6354625550660793,0.8579295154185022,0.7268722466960352,0.20374449339207049,0.06277533039647577,0.8050660792951542,0.8127753303964758,0.7742290748898678,0.8942731277533039,0.06497797356828194,0.3744493392070485,0.11674008810572688,0.09581497797356828,0.9317180616740088,0.8722466960352423,0.12555066079295155,0.32158590308370044,0.24008810572687225,0.6960352422907489,0.07929515418502203,0.9537444933920705,0.048458149779735685,0.05947136563876652,0.4713656387665198,0.0605726872246696
Romeo Langford,0.5649779735682819,0.4592511013215859,0.460352422907489,0.5484581497797357,0.24118942731277532,0.2643171806167401,0.16409691629955947,0.5715859030837004,0.5914096916299559,0.44713656387665196,0.22356828193832598,0.43281938325991187,0.4658590308370044,0.236784140969163,0.7742290748898678,0.13325991189427314,0.34801762114537443,0.3667400881057269,0.4966960352422907,0.47687224669603523,0.696035242290749,0.5980176211453745,0.41740088105726875,0.501101321585903,0.22466960352422907,0.1960352422907489,0.21585903083700442,0.43502202643171806,0.762114537444934,0.04955947136563876,0.3458149779735683,0.29845814977973567,0.43392070484581496,0.51431718061674,0.7654185022026432,0.31607929515418504,0.3039647577092511,0.07158590308370044,0.1894273127753304,0.12004405286343613,0.2301762114537445,0.09140969162995595,0.09361233480176212,0.06828193832599119,0.8854625550660793,0.289647577092511,0.7455947136563876,0.27422907488986786,0.4647577092511013,0.6685022026431718,0.8645374449339207,0.7720264317180616,0.44052863436123346,0.28083700440528636,0.11123348017621146,0.6123348017621145,0.6101321585903083,0.5451541850220265,0.6872246696035242,0.8182819383259912,0.5154185022026432,0.9317180616740088,0.3458149779735683,0.43832599118942733,0.5715859030837005,0.7841409691629956,0.5671806167400881,0.3370044052863436,0.43832599118942733,0.9922907488986784,0.4933920704845815,0.21585903083700442,0.7863436123348018,0.513215859030837,0.22246696035242292,0.6189427312775331
Jock Landale,0.32158590308370044,0.42180616740088106,0.33590308370044053,0.8006607929515418,0.1949339207048458,0.22026431718061673,0.14427312775330398,0.5484581497797357,0.5055066079295154,0.8281938325991189,0.6178414096916299,0.512114537444934,0.5198237885462555,0.42841409691629956,0.8579295154185022,0.42400881057268724,0.6343612334801763,0.2918502202643172,0.07158590308370044,0.6178414096916299,0.5374449339207048,0.48237885462555063,0.3777533039647577,0.501101321585903,0.7466960352422908,0.6530837004405287,0.23898678414096916,0.7180616740088106,0.9515418502202643,0.7555066079295154,0.8689427312775331,0.44713656387665196,0.10352422907488987,0.7962555066079295,0.3535242290748899,0.6211453744493393,0.6629955947136564,0.5330396475770925,0.6112334801762115,0.7720264317180616,0.579295154185022,0.41409691629955947,0.4977973568281938,0.4889867841409692,0.10792951541850221,0.6409691629955947,0.6618942731277533,0.7213656387665198,0.24008810572687225,0.2918502202643172,0.22577092511013216,0.21145374449339208,0.20484581497797358,0.9449339207048458,0.8942731277533039,0.8568281938325991,0.8711453744493391,0.4977973568281938,0.3777533039647577,0.17400881057268724,0.5308370044052864,0.3744493392070485,0.3039647577092511,0.5682819383259912,0.5286343612334802,0.08590308370044053,0.5484581497797357,0.7191629955947136,0.9008810572687225,0.9647577092511013,0.6244493392070485,0.2290748898678414,0.7731277533039648,0.10903083700440529,0.6277533039647577,0.2533039647577093
Anthony Lamb,0.32158590308370044,0.38215859030837,0.3623348017621145,0.5704845814977973,0.6090308370044053,0.5848017621145375,0.6266519823788547,0.2588105726872247,0.1817180616740088,0.9196035242290749,0.8006607929515418,0.32819383259911894,0.3392070484581498,0.4856828193832599,0.6079295154185022,0.526431718061674,0.512114537444934,0.5,0.3832599118942731,0.47687224669603523,0.5374449339207048,0.28524229074889873,0.3909691629955947,0.501101321585903,0.28083700440528636,0.7577092511013216,0.8832599118942731,0.3524229074889868,0.6453744493392071,0.5638766519823789,0.5870044052863436,0.4647577092511013,0.2709251101321586,0.5870044052863436,0.30726872246696035,0.19823788546255505,0.5925110132158591,0.5330396475770925,0.5583700440528634,0.5561674008810573,0.41629955947136565,0.6365638766519823,0.4977973568281938,0.5484581497797357,0.6751101321585903,0.4889867841409692,0.2654185022026432,0.5440528634361234,0.43942731277533037,0.2918502202643172,0.4724669603524229,0.8348017621145375,0.8039647577092511,0.28083700440528636,0.6057268722466961,0.45154185022026433,0.3832599118942731,0.6420704845814977,0.33149779735682816,0.6387665198237886,0.2577092511013216,0.788546255506608,0.5506607929515418,0.40969162995594716,0.7863436123348018,0.6519823788546255,0.35462555066079293,0.8744493392070485,0.18502202643171806,0.6233480176211453,0.32709251101321585,0.8755506607929515,0.12665198237885464,0.15308370044052863,0.7819383259911894,0.2698237885462555
Kyle Kuzma,0.8237885462555066,0.9273127753303965,0.9372246696035242,0.42731277533039647,0.9185022026431718,0.9570484581497798,0.3997797356828194,0.9107929515418502,0.9085903083700441,0.46365638766519823,0.33480176211453744,0.8325991189427313,0.8502202643171806,0.33259911894273125,0.6079295154185022,0.9427312775330396,0.9063876651982379,0.8138766519823789,0.4966960352422907,0.7257709251101322,0.048458149779735726,0.2422907488986784,0.9140969162995595,0.501101321585903,0.5848017621145375,0.29955947136563876,0.5418502202643172,0.4185022026431718,0.3491189427312775,0.7984581497797357,0.7004405286343612,0.7026431718061674,0.10352422907488987,0.4107929515418502,0.3689427312775331,0.9328193832599119,0.00881057268722467,0.7345814977973568,0.2830396475770925,0.09361233480176212,0.6629955947136564,0.09140969162995595,0.4052863436123348,0.4889867841409692,0.31057268722466963,0.6409691629955947,0.98568281938326,0.5958149779735683,0.9427312775330396,0.2918502202643172,0.22577092511013216,0.6046255506607929,0.9328193832599119,0.6508810572687225,0.539647577092511,0.7400881057268722,0.1541850220264317,0.05396475770925113,0.2610132158590308,0.024229074889867808,0.8700440528634361,0.4944933920704846,0.8171806167400881,0.8546255506607929,0.06497797356828194,0.43942731277533037,0.6365638766519823,0.46365638766519823,0.43612334801762115,0.10792951541850221,0.801762114537445,0.539647577092511,0.46255506607929514,0.34691629955947134,0.36123348017621143,0.8931718061674009
Jonathan Kuminga,0.5242290748898678,0.6464757709251101,0.5759911894273128,0.7874449339207048,0.4460352422907489,0.3986784140969163,0.6486784140969163,0.6949339207048458,0.6618942731277533,0.75,0.7665198237885462,0.5770925110132159,0.6497797356828194,0.13656387665198239,0.6607929515418502,0.45704845814977973,0.4911894273127753,0.5925110132158591,0.4966960352422907,0.7257709251101322,0.30506607929515417,0.2422907488986784,0.6178414096916299,0.501101321585903,0.4988986784140969,0.6629955947136564,0.31167400881057267,0.6431718061674009,0.6729074889867841,0.41629955947136565,0.5297356828193832,0.5616740088105727,0.512114537444934,0.6927312775330396,0.2522026431718062,0.6486784140969163,0.538546255506608,0.6057268722466961,0.5583700440528634,0.45594713656387664,0.3986784140969163,0.5033039647577092,0.4052863436123348,0.42731277533039647,0.31057268722466963,0.05286343612334802,0.2654185022026432,0.6651982378854625,0.513215859030837,0.2918502202643172,0.22577092511013216,0.473568281938326,0.8359030837004405,0.7698237885462555,0.43832599118942733,0.24669603524229075,0.3689427312775331,0.2610132158590308,0.45594713656387664,0.316079295154185,0.6618942731277533,0.6002202643171806,0.6123348017621145,0.5495594713656388,0.3138766519823789,0.6696035242290749,0.7555066079295154,0.23788546255506607,0.3766519823788546,0.7389867841409692,0.40748898678414097,0.32048458149779735,0.6817180616740088,0.34691629955947134,0.7466960352422908,0.4955947136563877
Luke Kornet,0.0605726872246696,0.16079295154185022,0.05066079295154185,0.9779735682819384,0.0473568281938326,0.09581497797356828,0.1222466960352423,0.3865638766519824,0.2599118942731278,0.973568281938326,0.9757709251101322,0.19162995594713655,0.15198237885462554,0.6795154185022027,0.7400881057268722,0.22026431718061673,0.40308370044052866,0.19162995594713655,0.07158590308370044,0.8447136563876652,0.9151982378854625,0.8215859030837005,0.1211453744493392,0.501101321585903,0.76431718061674,0.9779735682819384,0.1145374449339207,0.48237885462555063,0.9218061674008811,0.5814977973568282,0.775330396475771,0.3799559471365639,0.06497797356828194,0.9438325991189427,0.5187224669603524,0.07709251101321586,0.7400881057268722,0.5330396475770925,0.6674008810572687,0.9647577092511013,0.6266519823788547,0.8810572687224669,0.8050660792951542,0.6530837004405287,0.10792951541850221,0.6409691629955947,0.04185022026431718,0.7213656387665198,0.1277533039647577,0.2918502202643172,0.22577092511013216,0.21145374449339208,0.20484581497797358,0.9449339207048458,0.8138766519823789,0.3832599118942731,0.9405286343612335,0.8667400881057269,0.5099118942731278,0.6850220264317181,0.16409691629955947,0.06607929515418502,0.1883259911894273,0.20704845814977973,0.9074889867841409,0.08590308370044053,0.9008810572687225,0.6508810572687225,0.9548458149779736,0.9702643171806168,0.3843612334801762,0.11894273127753303,0.8832599118942731,0.7841409691629956,0.9394273127753304,0.0605726872246696
Furkan Korkmaz,0.0605726872246696,0.09251101321585903,0.10792951541850221,0.30506607929515417,0.289647577092511,0.22026431718061673,0.7984581497797357,0.10352422907488987,0.16079295154185022,0.1222466960352423,0.30176211453744495,0.32819383259911894,0.3392070484581498,0.30726872246696035,0.06387665198237885,0.05726872246696035,0.02973568281938326,0.11894273127753303,0.15528634361233482,0.11894273127753303,0.7698237885462555,0.9889867841409692,0.1211453744493392,0.501101321585903,0.14096916299559473,0.3370044052863436,0.525330396475771,0.7533039647577092,0.21035242290748898,0.3458149779735683,0.28193832599118945,0.3645374449339207,0.512114537444934,0.2621145374449339,0.15528634361233484,0.5969162995594713,0.11233480176211454,0.13876651982378854,0.07819383259911894,0.09361233480176212,0.14537444933920704,0.20044052863436124,0.08480176211453745,0.183920704845815,0.8854625550660793,0.4889867841409692,0.6354625550660793,0.19383259911894274,0.06607929515418502,0.2918502202643172,0.9636563876651982,0.6861233480176211,0.44052863436123346,0.28083700440528636,0.6057268722466961,0.28634361233480177,0.6541850220264317,0.8127753303964758,0.9845814977973568,0.711453744493392,0.368942731277533,0.1211453744493392,0.11233480176211454,0.3524229074889868,0.7092511013215859,0.45374449339207046,0.6288546255506607,0.460352422907489,0.05066079295154185,0.2577092511013216,0.2720264317180617,0.4845814977973568,0.5176211453744494,0.8447136563876652,0.31828193832599116,0.0605726872246696
John Konchar,0.5848017621145375,0.2444933920704846,0.2753303964757709,0.29625550660792954,0.4460352422907489,0.46916299559471364,0.45154185022026433,0.22246696035242292,0.2092511013215859,0.5286343612334802,0.3843612334801762,0.13656387665198239,0.1145374449339207,0.5363436123348018,0.6079295154185022,0.6905286343612335,0.6773127753303965,0.45484581497797355,0.8766519823788547,0.47687224669603523,0.8447136563876652,0.5980176211453745,0.2511013215859031,0.501101321585903,0.2687224669603524,0.2907488986784141,0.7698237885462555,0.11563876651982379,0.5881057268722467,0.7125550660792952,0.6751101321585903,0.32048458149779735,0.9361233480176211,0.5870044052863436,0.7378854625550662,0.030837004405286344,0.538546255506608,0.8645374449339207,0.697136563876652,0.6640969162995595,0.34691629955947134,0.974669603524229,0.7257709251101322,0.7224669603524229,0.6751101321585903,0.5704845814977973,0.394273127753304,0.7709251101321586,0.5110132158590308,0.2918502202643172,0.8491189427312775,0.8039647577092511,0.20484581497797358,0.28083700440528636,0.9273127753303965,0.8480176211453745,0.6101321585903083,0.8127753303964758,0.49559471365638763,0.8942731277533039,0.1894273127753304,0.776431718061674,0.4669603524229075,0.3865638766519824,0.7643171806167401,0.5925110132158591,0.4647577092511013,0.9449339207048458,0.6079295154185022,0.48237885462555063,0.07929515418502203,0.7786343612334802,0.22356828193832598,0.8997797356828194,0.3832599118942731,0.5462555066079295
Sandro Mamukelashvili,0.3898678414096916,0.3524229074889868,0.3832599118942731,0.2422907488986784,0.3909691629955947,0.41740088105726875,0.2544052863436123,0.3865638766519824,0.4052863436123348,0.33480176211453744,0.17841409691629956,0.43281938325991187,0.4658590308370044,0.21365638766519823,0.8325991189427313,0.5550660792951542,0.6773127753303965,0.45484581497797355,0.15528634361233482,0.47687224669603523,0.6200440528634361,0.8215859030837005,0.33259911894273125,0.501101321585903,0.5110132158590308,0.16079295154185022,0.5550660792951542,0.551762114537445,0.8931718061674009,0.7731277533039648,0.8370044052863436,0.5671806167400881,0.2026431718061674,0.5870044052863436,0.4757709251101322,0.538546255506608,0.33259911894273125,0.24559471365638766,0.2830396475770925,0.32268722466960353,0.5022026431718062,0.14096916299559473,0.3039647577092511,0.2610132158590308,0.10792951541850221,0.289647577092511,0.8700440528634361,0.27422907488986786,0.30506607929515417,0.2918502202643172,0.22577092511013216,0.21145374449339208,0.6938325991189427,0.8127753303964758,0.08920704845814978,0.2654185022026432,0.5572687224669604,0.5451541850220265,0.7444933920704846,0.5671806167400881,0.501101321585903,0.5693832599118943,0.4746696035242291,0.3865638766519824,0.5077092511013216,0.4008810572687225,0.6288546255506607,0.2301762114537445,0.4801762114537445,0.8964757709251101,0.6828193832599119,0.5682819383259912,0.43392070484581496,0.3909691629955947,0.22246696035242292,0.4185022026431718
Tre Mann,0.3513215859030837,0.4746696035242291,0.5881057268722467,0.11233480176211454,0.6090308370044053,0.6751101321585903,0.30726872246696035,0.42400881057268724,0.4933920704845815,0.16629955947136563,0.1222466960352423,0.2610132158590308,0.24669603524229075,0.473568281938326,0.23237885462555066,0.29515418502202645,0.2599118942731278,0.5737885462555066,0.4966960352422907,0.30066079295154186,0.5374449339207048,0.6640969162995595,0.46916299559471364,0.501101321585903,0.18612334801762115,0.07819383259911894,0.7081497797356828,0.09691629955947137,0.2698237885462555,0.3458149779735683,0.28193832599118945,0.6310572687224669,0.670704845814978,0.30176211453744495,0.6607929515418502,0.711453744493392,0.031938325991189426,0.4900881057268722,0.1894273127753304,0.1013215859030837,0.1762114537444934,0.20044052863436124,0.1211453744493392,0.046255506607929514,0.4944933920704846,0.11674008810572688,0.5759911894273128,0.6651982378854625,0.368942731277533,0.9713656387665198,0.22577092511013216,0.21145374449339208,0.20484581497797358,0.28083700440528636,0.5726872246696035,0.4911894273127753,0.5451541850220265,0.3986784140969163,0.6310572687224669,0.7411894273127753,0.31938325991189426,0.4944933920704846,0.5814977973568282,0.40969162995594716,0.6740088105726872,0.08590308370044053,0.31497797356828194,0.7863436123348018,0.6828193832599119,0.29625550660792954,0.32709251101321585,0.710352422907489,0.2918502202643172,0.45704845814977973,0.1013215859030837,0.29405286343612336
Davion Mitchell,0.44052863436123346,0.3524229074889868,0.3491189427312775,0.4658590308370044,0.4460352422907489,0.46916299559471364,0.3237885462555066,0.3502202643171806,0.30506607929515417,0.7169603524229075,0.42731277533039647,0.08700440528634361,0.07709251101321586,0.6288546255506607,0.06387665198237885,0.08259911894273128,0.05616740088105727,0.6420704845814978,0.4966960352422907,0.30066079295154186,0.6200440528634361,0.7180616740088106,0.29405286343612336,0.501101321585903,0.15198237885462554,0.30506607929515417,0.6629955947136564,0.048458149779735685,0.05506607929515418,0.024229074889867842,0.013215859030837005,0.7026431718061674,0.5947136563876652,0.30176211453744495,0.3832599118942731,0.21806167400881057,0.4526431718061674,0.3799559471365639,0.40198237885462557,0.21916299559471367,0.2544052863436123,0.41409691629955947,0.2588105726872247,0.13325991189427314,0.4944933920704846,0.3909691629955947,0.7147577092511013,0.9570484581497798,0.3898678414096916,0.8920704845814978,0.6211453744493393,0.21145374449339208,0.20484581497797358,0.28083700440528636,0.698237885462555,0.5407488986784141,0.39757709251101325,0.8403083700440529,0.8050660792951542,0.8182819383259912,0.10903083700440529,0.9812775330396476,0.6607929515418502,0.3524229074889868,0.8392070484581498,0.31497797356828194,0.4118942731277533,0.986784140969163,0.6651982378854625,0.197136563876652,0.32709251101321585,0.6828193832599119,0.31938325991189426,0.5297356828193832,0.4900881057268722,0.3568281938325991
Jaden McDaniels,0.9845814977973568,0.7400881057268722,0.6894273127753304,0.7654185022026432,0.6861233480176211,0.6211453744493393,0.8392070484581498,0.7136563876651982,0.6960352422907489,0.7411894273127754,0.8072687224669604,0.5770925110132159,0.579295154185022,0.3513215859030837,0.7400881057268722,0.5550660792951542,0.5969162995594713,0.5925110132158591,0.7698237885462555,0.9328193832599119,0.30506607929515417,0.014317180616740033,0.7125550660792952,0.501101321585903,0.3832599118942731,0.76431718061674,0.43722466960352424,0.3909691629955947,0.5671806167400881,0.15748898678414097,0.29625550660792954,0.34030837004405284,0.5947136563876652,0.7962555066079295,0.42731277533039647,0.3447136563876652,0.723568281938326,0.8458149779735683,0.7797356828193832,0.4790748898678414,0.3986784140969163,0.6662995594713657,0.4779735682819383,0.6277533039647577,0.6751101321585903,0.197136563876652,0.4911894273127753,0.9317180616740088,0.7973568281938326,0.2918502202643172,0.5627753303964758,0.9625550660792952,0.6696035242290749,0.28083700440528636,0.6442731277533039,0.7940528634361234,0.34471365638766516,0.30947136563876654,0.05616740088105732,0.33700440528634357,0.6420704845814978,0.6828193832599119,0.5859030837004405,0.7213656387665198,0.4548458149779736,0.6442731277533039,0.8281938325991189,0.7819383259911894,0.29955947136563876,0.7698237885462555,0.28854625550660795,0.42951541850220265,0.5726872246696035,0.5088105726872246,0.8127753303964758,0.8931718061674009
